user_id,task,trial_index,subset_index,left_term,left_construct_id,left_canonical,left_is_synonym,right_term,right_construct_id,right_canonical,right_is_synonym,chosen_term,chosen_construct_id,chosen_canonical,chosen_is_synonym,unchosen_term,unchosen_construct_id,unchosen_canonical,unchosen_is_synonym,response_time,correct_word,chosen_word,passed,grade_levels,special_needs,school_type,experience,class_size,country
64c3c4822b7f1c2b20dff932,demographics,,,,,,,,,,,,,,,,,,,,,,,"high_school","no","public","2-5",">25","South Africa"
64c3c4822b7f1c2b20dff932,forced_choice,0,39,"Compassion",64,"Kindness and caring",true,"Retaining information",41,"Memory",true,"Retaining information",41,"Memory",true,"Compassion",64,"Kindness and caring",true,54326,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,1,39,"Social awareness",16,"Social awareness",false,"Sleep and fatigue",85,"Sleep and fatigue",false,"Social awareness",16,"Social awareness",false,"Sleep and fatigue",85,"Sleep and fatigue",false,7065,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,2,39,"Retaining information",41,"Memory",true,"Frustration tolerance",62,"Patience",true,"Retaining information",41,"Memory",true,"Frustration tolerance",62,"Patience",true,10296,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,3,39,"Handling disagreements",24,"Managing conflict",true,"Openness",58,"Openness",false,"Handling disagreements",24,"Managing conflict",true,"Openness",58,"Openness",false,18339,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,4,39,"Understanding text",52,"Reading",true,"Feeling accepted",20,"Social belonging",true,"Understanding text",52,"Reading",true,"Feeling accepted",20,"Social belonging",true,4050,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,5,39,"Moral",65,"Integrity and honesty",true,"Displaying feelings",30,"Emotional expression",true,"Moral",65,"Integrity and honesty",true,"Displaying feelings",30,"Emotional expression",true,10433,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,6,39,"Sleep and fatigue",85,"Sleep and fatigue",false,"Time management",44,"Time management",false,"Time management",44,"Time management",false,"Sleep and fatigue",85,"Sleep and fatigue",false,3502,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,7,39,"Time management",44,"Time management",false,"Social conformity",22,"Response to peer pressure",true,"Time management",44,"Time management",false,"Social conformity",22,"Response to peer pressure",true,12700,,,,,,,,,
64c3c4822b7f1c2b20dff932,forced_choice,8,39,"Confidence in groups",13,"Comfort in social situations",true,"Sleep and fatigue",85,"Sleep and fatigue",false,"Confidence in groups",13,"Comfort in social situations",true,"Sleep and fatigue",85,"Sleep and fatigue",false,5828,,,,,,,,,
